transaction_id,customer_id,transaction_date,category,amount
29399,1821,2024-08-18 22:34:36.136642,Sports,122.62267993395078
29400,1242,2025-02-03 22:34:36.136642,Home,197.62891574149737
29401,3931,2024-12-21 22:34:36.136642,Sports,5.0
29402,876,2025-08-12 22:34:36.136642,Electronics,46.11827245367328
29403,3721,2025-05-03 22:34:36.136642,Home,163.65172352597935
29404,1542,2025-11-24 22:34:36.136642,Clothing,35.57301645500391
29405,3706,2025-06-27 22:34:36.136642,Home,145.70266619258973
29406,3702,2026-03-23 22:34:36.136642,Sports,74.40092701174981
29407,3539,2026-04-24 22:34:36.136642,Clothing,37.60887242114297
29408,820,2026-01-19 22:34:36.136642,Home,7.490161157775284
29409,3910,2024-06-27 22:34:36.136642,Sports,109.26604558063806
29410,4017,2024-12-09 22:34:36.136642,Electronics,57.30929783134666
29411,209,2025-06-19 22:34:36.136642,Sports,51.93981125728811
29412,1885,2024-12-19 22:34:36.136642,Electronics,89.67286467051142
29413,4503,2024-12-20 22:34:36.136642,Beauty,49.870227521502656
29414,2129,2024-07-05 22:34:36.136642,Sports,102.26020490497758
29415,3989,2025-01-20 22:34:36.136642,Sports,159.32607573073935
29416,107,2024-10-15 22:34:36.136642,Electronics,126.2731155080228
29417,2696,2024-07-28 22:34:36.136642,Electronics,66.87019008531963
29418,2486,2025-12-13 22:34:36.136642,Home,61.94075119011422
29419,3086,2025-02-06 22:34:36.136642,Electronics,88.38270855395365
29420,4787,2026-03-23 22:34:36.136642,Clothing,5.0
29421,4030,2024-09-27 22:34:36.136642,Sports,87.23893593217599
29422,1426,2026-02-17 22:34:36.136642,Clothing,158.37225539205824
29423,4606,2024-09-21 22:34:36.136642,Beauty,169.9508337146055
29424,1118,2026-06-07 22:34:36.136642,Beauty,51.538927939142276
29425,2130,2025-01-25 22:34:36.136642,Clothing,41.43640219164612
29426,4057,2024-10-20 22:34:36.136642,Beauty,59.51926651602293
29427,241,2024-11-02 22:34:36.136642,Sports,18.56980465746128
29428,165,2024-08-12 22:34:36.136642,Sports,168.48613079662323
29429,1497,2026-01-21 22:34:36.136642,Home,5.0
29430,3102,2024-08-01 22:34:36.136642,Home,27.74445362318038
29431,2507,2026-03-16 22:34:36.136642,Electronics,61.06843252661154
29432,304,2025-04-01 22:34:36.136642,Electronics,28.01671904686088
29433,4775,2025-11-11 22:34:36.136642,Beauty,22.949171390258126
29434,4891,2025-10-22 22:34:36.136642,Home,140.30617958628952
29435,912,2025-01-17 22:34:36.136642,Electronics,85.00426833748138
29436,2973,2024-12-21 22:34:36.136642,Home,95.65626002939361
29437,4020,2025-07-05 22:34:36.136642,Beauty,23.91680471044497
29438,2762,2025-01-11 22:34:36.136642,Beauty,186.87316017394065
29439,606,2025-11-25 22:34:36.136642,Beauty,5.0
29440,1039,2025-03-16 22:34:36.136642,Home,77.76396796734642
29441,407,2024-08-31 22:34:36.136642,Electronics,314.0803823574979
29442,1072,2024-07-22 22:34:36.136642,Beauty,326.63587587267034
29443,4210,2026-02-17 22:34:36.136642,Electronics,47.69797182684653
29444,4622,2025-01-31 22:34:36.136642,Home,5.0
29445,4918,2025-10-06 22:34:36.136642,Clothing,271.5101520587326
29446,4444,2025-05-21 22:34:36.136642,Electronics,28.369437746172117
29447,1453,2024-10-18 22:34:36.136642,Clothing,8.370773677698844
29448,2454,2025-08-17 22:34:36.136642,Clothing,5.0
29449,2988,2025-09-25 22:34:36.136642,Beauty,21.18754418304564
29450,2790,2025-05-20 22:34:36.136642,Electronics,108.50128965562658
29451,3670,2025-02-28 22:34:36.136642,Electronics,24.649561096940513
29452,201,2026-05-11 22:34:36.136642,Beauty,88.24617237767637
29453,783,2025-10-19 22:34:36.136642,Home,125.82876046690457
29454,2761,2025-06-30 22:34:36.136642,Electronics,28.881927093190768
29455,4922,2025-01-17 22:34:36.136642,Clothing,38.97070930376395
29456,3714,2024-11-10 22:34:36.136642,Sports,46.67471122802998
29457,939,2026-01-15 22:34:36.136642,Sports,17.82072868898121
29458,3117,2025-04-04 22:34:36.136642,Clothing,34.96285585110515
29459,3618,2024-10-20 22:34:36.136642,Clothing,115.05516656083434
29460,2421,2025-04-02 22:34:36.136642,Electronics,134.55524441390395
29461,764,2024-11-20 22:34:36.136642,Home,142.81227718060384
29462,2895,2025-04-23 22:34:36.136642,Home,35.67975894524192
29463,1255,2025-08-10 22:34:36.136642,Electronics,50.05784536827189
29464,4620,2025-01-09 22:34:36.136642,Beauty,24.2221224499318
29465,1799,2026-02-22 22:34:36.136642,Sports,307.4728953371193
29466,4967,2025-06-25 22:34:36.136642,Clothing,106.52648070003904
29467,1270,2024-07-18 22:34:36.136642,Home,304.4715201890158
29468,4194,2025-07-07 22:34:36.136642,Beauty,28.936500047819756
29469,2841,2025-05-25 22:34:36.136642,Sports,5.457483649635346
29470,713,2026-01-23 22:34:36.136642,Clothing,64.54077861921564
29471,674,2026-02-02 22:34:36.136642,Electronics,18.314731123822803
29472,4605,2025-03-07 22:34:36.136642,Beauty,137.67129638417165
29473,942,2026-01-25 22:34:36.136642,Clothing,56.06644927899873
29474,943,2025-11-08 22:34:36.136642,Electronics,81.16535577618569
29475,4472,2025-09-22 22:34:36.136642,Clothing,75.77527680920002
29476,3744,2025-07-25 22:34:36.136642,Electronics,66.41205068853056
29477,1917,2025-05-19 22:34:36.136642,Electronics,55.31022632494677
29478,3837,2026-02-28 22:34:36.136642,Sports,14.390470055540195
29479,2429,2025-06-02 22:34:36.136642,Beauty,56.726878127269174
29480,3375,2025-10-07 22:34:36.136642,Home,5.0
29481,1190,2026-04-16 22:34:36.136642,Sports,20.377891304851396
29482,4857,2025-10-02 22:34:36.136642,Home,5.0
29483,2954,2024-08-26 22:34:36.136642,Sports,67.45318345564468
29484,2314,2025-06-18 22:34:36.136642,Electronics,47.70805074476488
29485,3625,2025-07-03 22:34:36.136642,Sports,120.34155078372312
29486,1253,2026-01-09 22:34:36.136642,Electronics,23.636332799251516
29487,1910,2025-07-27 22:34:36.136642,Beauty,76.84613635368609
29488,2247,2025-06-11 22:34:36.136642,Clothing,5.0
29489,2675,2026-05-28 22:34:36.136642,Electronics,9.983843687939594
29490,3325,2026-05-16 22:34:36.136642,Home,27.15214890428635
29491,2603,2025-04-23 22:34:36.136642,Electronics,42.188665034071484
29492,155,2025-08-15 22:34:36.136642,Electronics,252.96999075924867
29493,2848,2025-12-07 22:34:36.136642,Home,138.18315731732758
29494,2675,2026-01-27 22:34:36.136642,Electronics,46.549781735613315
29495,3866,2024-11-26 22:34:36.136642,Electronics,140.82612765239944
29496,4054,2025-02-15 22:34:36.136642,Home,55.03915702288206
29497,3642,2026-01-08 22:34:36.136642,Clothing,8.02313106534227
29498,2380,2026-03-28 22:34:36.136642,Beauty,5.0
29499,4504,2026-05-30 22:34:36.136642,Electronics,71.30007792936958
29500,1528,2025-06-28 22:34:36.136642,Electronics,66.83254783315388
29501,626,2025-11-20 22:34:36.136642,Clothing,195.45442717790078
29502,686,2024-09-21 22:34:36.136642,Clothing,20.637796989237046
29503,1466,2025-04-11 22:34:36.136642,Beauty,15.483762407418066
29504,2464,2024-10-10 22:34:36.136642,Electronics,71.77021879025482
29505,3472,2025-07-05 22:34:36.136642,Beauty,130.7218453811924
29506,4237,2025-09-28 22:34:36.136642,Clothing,11.806071758121002
29507,870,2025-07-27 22:34:36.136642,Clothing,284.05439408778597
29508,3078,2026-05-18 22:34:36.136642,Electronics,22.849575152739558
29509,3814,2025-09-25 22:34:36.136642,Home,35.53569767312258
29510,1932,2025-10-08 22:34:36.136642,Sports,56.35895231259901
29511,905,2024-07-20 22:34:36.136642,Clothing,73.2686990252198
29512,1851,2026-03-19 22:34:36.136642,Electronics,124.78206502039473
29513,2023,2024-08-21 22:34:36.136642,Home,84.85009062320918
29514,1243,2025-06-30 22:34:36.136642,Beauty,98.41511571256571
29515,2627,2025-02-22 22:34:36.136642,Beauty,131.33735630450224
29516,2712,2026-03-28 22:34:36.136642,Beauty,80.67070264867472
29517,1295,2026-02-23 22:34:36.136642,Home,16.635136409282563
29518,2786,2025-08-19 22:34:36.136642,Sports,11.230187501728436
29519,4159,2026-01-24 22:34:36.136642,Home,194.7426057223852
29520,864,2025-02-19 22:34:36.136642,Home,180.4577499421263
29521,1557,2024-07-21 22:34:36.136642,Clothing,72.35096339362764
29522,2561,2025-12-03 22:34:36.136642,Electronics,18.6694963407523
29523,2303,2026-04-24 22:34:36.136642,Home,5.0
29524,737,2024-09-30 22:34:36.136642,Beauty,56.45673129927636
29525,779,2024-07-03 22:34:36.136642,Clothing,200.8932606785912
29526,3523,2025-08-19 22:34:36.136642,Beauty,41.471969360117896
29527,4716,2026-04-23 22:34:36.136642,Electronics,39.96717180969856
29528,4184,2025-09-23 22:34:36.136642,Clothing,81.41491646746186
29529,1415,2025-03-16 22:34:36.136642,Electronics,59.71681958742236
29530,4785,2025-08-07 22:34:36.136642,Home,5.0
29531,4737,2024-12-22 22:34:36.136642,Clothing,64.30552570672366
29532,4369,2024-10-05 22:34:36.136642,Electronics,168.17718823096325
29533,4733,2025-11-22 22:34:36.136642,Beauty,55.463406861958184
29534,522,2026-02-27 22:34:36.136642,Home,42.681038708697535
29535,2848,2025-08-10 22:34:36.136642,Clothing,15.729118421404737
29536,4112,2024-07-10 22:34:36.136642,Home,124.46455980538491
29537,2416,2025-04-13 22:34:36.136642,Clothing,24.66857650324098
29538,4890,2025-05-22 22:34:36.136642,Clothing,28.691390807882172
29539,4456,2026-04-08 22:34:36.136642,Sports,230.40744432838883
29540,231,2025-04-24 22:34:36.136642,Clothing,29.44791404872212
29541,4708,2024-12-20 22:34:36.136642,Electronics,264.12105892908113
29542,3465,2025-02-05 22:34:36.136642,Electronics,246.55807741176545
29543,2565,2026-02-11 22:34:36.136642,Electronics,458.4170796443208
29544,519,2025-12-22 22:34:36.136642,Home,195.1491562472689
29545,484,2026-06-21 22:34:36.136642,Sports,11.924336048656347
29546,2113,2024-07-01 22:34:36.136642,Electronics,111.51336336000509
29547,2267,2024-10-01 22:34:36.136642,Beauty,9.898870949389643
29548,3852,2026-04-17 22:34:36.136642,Home,93.08646243813575
29549,4272,2026-05-24 22:34:36.136642,Sports,38.33903023455066
29550,3865,2025-01-11 22:34:36.136642,Home,5.0
29551,1034,2026-03-24 22:34:36.136642,Sports,30.695573286677945
29552,766,2025-08-28 22:34:36.136642,Home,15.697192748717049
29553,3361,2025-03-01 22:34:36.136642,Home,59.39771927844457
29554,988,2025-06-05 22:34:36.136642,Electronics,236.32872170864977
29555,16,2025-06-29 22:34:36.136642,Electronics,52.288160098157256
29556,1571,2026-03-01 22:34:36.136642,Electronics,59.538279960248666
29557,4428,2025-12-17 22:34:36.136642,Beauty,42.805027462784814
29558,79,2026-02-24 22:34:36.136642,Clothing,23.634294073831054
29559,3089,2025-02-02 22:34:36.136642,Clothing,233.54174044798933
29560,1819,2024-11-12 22:34:36.136642,Sports,328.6933727019859
29561,1045,2025-01-02 22:34:36.136642,Beauty,50.0859988172096
29562,1612,2026-03-23 22:34:36.136642,Sports,179.50570044373947
29563,432,2025-06-16 22:34:36.136642,Sports,29.58773548148518
29564,2604,2025-03-04 22:34:36.136642,Beauty,14.184485357524771
29565,2076,2025-12-13 22:34:36.136642,Beauty,43.60357415449827
29566,613,2024-11-13 22:34:36.136642,Beauty,62.956967991145326
29567,4351,2026-01-22 22:34:36.136642,Clothing,209.93913559478185
29568,272,2025-09-12 22:34:36.136642,Sports,32.49646919245598
29569,3708,2025-12-13 22:34:36.136642,Clothing,189.2431691604089
29570,4658,2026-05-21 22:34:36.136642,Beauty,21.923810883019435
29571,4432,2025-08-15 22:34:36.136642,Beauty,31.969086551700254
29572,758,2024-11-21 22:34:36.136642,Home,232.76620668895623
29573,4304,2026-01-26 22:34:36.136642,Home,136.66144967584992
29574,4131,2024-09-13 22:34:36.136642,Clothing,106.16262071769673
29575,114,2026-03-29 22:34:36.136642,Home,31.37356381712039
29576,1963,2024-12-06 22:34:36.136642,Home,271.7487097375946
29577,3066,2026-05-26 22:34:36.136642,Home,6.795261388434662
29578,3949,2025-11-16 22:34:36.136642,Electronics,32.41096108649909
29579,834,2025-11-24 22:34:36.136642,Sports,127.62146371334913
29580,929,2026-02-13 22:34:36.136642,Sports,19.97647990502039
29581,2083,2024-08-27 22:34:36.136642,Sports,42.92725719440698
29582,2916,2024-12-07 22:34:36.136642,Sports,135.50381928332175
29583,1344,2026-01-01 22:34:36.136642,Beauty,52.44960315485903
29584,4314,2025-11-26 22:34:36.136642,Home,193.58392773613434
29585,2092,2025-10-08 22:34:36.136642,Beauty,85.67942374142753
29586,1198,2026-03-10 22:34:36.136642,Sports,357.84576206334094
29587,3851,2025-09-29 22:34:36.136642,Sports,103.25764291782062
29588,198,2026-06-11 22:34:36.136642,Clothing,125.86493523410024
29589,857,2026-06-08 22:34:36.136642,Clothing,183.7502601128716
29590,4398,2025-06-09 22:34:36.136642,Clothing,132.48927834372168
29591,1979,2026-05-30 22:34:36.136642,Beauty,154.28851353951876
29592,3171,2025-10-06 22:34:36.136642,Home,90.71336292781815
29593,4501,2024-12-02 22:34:36.136642,Home,26.057686023584793
29594,994,2025-05-09 22:34:36.136642,Clothing,62.96179223373034
29595,846,2024-09-14 22:34:36.136642,Sports,327.8374983519201
29596,1748,2025-01-16 22:34:36.136642,Sports,62.460364784775244
29597,4966,2025-10-20 22:34:36.136642,Sports,215.64858735665996
29598,1568,2025-12-21 22:34:36.136642,Electronics,113.50546571575977
29599,346,2025-12-23 22:34:36.136642,Beauty,9.16242223231136
29600,156,2026-01-20 22:34:36.136642,Electronics,71.90951986720476
29601,3811,2025-04-29 22:34:36.136642,Beauty,5.0
29602,142,2026-04-27 22:34:36.136642,Sports,52.10535828362739
29603,104,2024-07-13 22:34:36.136642,Beauty,315.4704509063415
29604,1239,2024-07-06 22:34:36.136642,Beauty,243.4137132184655
29605,4050,2024-11-15 22:34:36.136642,Home,76.42589119549964
29606,4204,2025-12-21 22:34:36.136642,Beauty,137.89064869841548
29607,3532,2025-09-14 22:34:36.136642,Home,79.29916150947352
29608,3876,2025-02-23 22:34:36.136642,Sports,81.9597415501917
29609,1253,2025-02-16 22:34:36.136642,Electronics,130.08961569754135
29610,4723,2025-12-02 22:34:36.136642,Home,108.92765333471498
29611,208,2026-01-16 22:34:36.136642,Electronics,9.031632238606125
29612,4823,2025-06-23 22:34:36.136642,Home,47.964852179491054
29613,3691,2025-11-08 22:34:36.136642,Clothing,37.34082260120038
29614,1763,2025-06-15 22:34:36.136642,Electronics,391.0075704793591
29615,718,2025-12-07 22:34:36.136642,Home,129.23034220299115
29616,3909,2024-07-18 22:34:36.136642,Home,206.9690634289194
29617,1429,2024-12-14 22:34:36.136642,Clothing,10.829472061223306
29618,4277,2025-11-04 22:34:36.136642,Home,5.26214336192619
29619,641,2025-06-16 22:34:36.136642,Home,96.95392142793496
29620,1823,2024-07-10 22:34:36.136642,Sports,78.7647360198052
29621,3049,2025-08-21 22:34:36.136642,Home,9.61972036368973
29622,3228,2025-01-24 22:34:36.136642,Clothing,90.96243917523957
29623,1920,2025-02-13 22:34:36.136642,Electronics,186.69918399848834
29624,1411,2025-03-25 22:34:36.136642,Sports,18.481417129921223
29625,471,2026-02-27 22:34:36.136642,Beauty,82.09504504363761
29626,4100,2025-09-30 22:34:36.136642,Electronics,189.81580223938238
29627,2252,2025-10-04 22:34:36.136642,Home,231.80044787437154
29628,1402,2025-02-19 22:34:36.136642,Beauty,212.23106883088664
29629,4679,2024-10-14 22:34:36.136642,Clothing,185.19841536510745
29630,4700,2024-08-27 22:34:36.136642,Beauty,43.68647797343018
29631,1498,2025-02-06 22:34:36.136642,Clothing,86.42902446195188
29632,3463,2026-04-29 22:34:36.136642,Electronics,67.55251293343944
29633,1721,2025-04-17 22:34:36.136642,Electronics,11.838731873370453
29634,579,2026-01-25 22:34:36.136642,Sports,74.85233497661267
29635,2484,2025-08-15 22:34:36.136642,Sports,76.54058328313211
29636,2111,2025-02-09 22:34:36.136642,Home,194.8342503717601
29637,2601,2025-10-17 22:34:36.136642,Home,8.685536338322683
29638,743,2025-09-05 22:34:36.136642,Home,15.908390233431527
29639,4271,2026-02-25 22:34:36.136642,Beauty,87.36936944878188
29640,3905,2025-06-09 22:34:36.136642,Sports,17.21052417639267
29641,2031,2025-03-15 22:34:36.136642,Electronics,316.66353892920915
29642,3108,2025-05-14 22:34:36.136642,Sports,79.17123178841405
29643,4261,2025-09-26 22:34:36.136642,Sports,20.577039608700005
29644,2229,2025-05-14 22:34:36.136642,Sports,5.949570346625036
29645,3265,2025-12-19 22:34:36.136642,Electronics,81.33371665564319
29646,4399,2026-04-18 22:34:36.136642,Electronics,174.8514344050708
29647,1735,2025-10-21 22:34:36.136642,Electronics,79.89001698950109
29648,4944,2025-11-15 22:34:36.136642,Electronics,268.03983820892984
29649,2456,2025-01-27 22:34:36.136642,Home,343.1225110221341
29650,4110,2024-11-14 22:34:36.136642,Home,5.0
29651,1455,2026-02-10 22:34:36.136642,Clothing,193.89831397820893
29652,2127,2024-07-06 22:34:36.136642,Home,136.58579432094564
29653,3956,2026-03-09 22:34:36.136642,Electronics,100.48968998127259
29654,1,2025-08-08 22:34:36.136642,Clothing,353.20956994209484
29655,647,2024-09-02 22:34:36.136642,Clothing,9.673196033455897
29656,2543,2025-04-15 22:34:36.136642,Sports,68.14102000253213
29657,1869,2025-01-01 22:34:36.136642,Beauty,37.891054973260324
29658,3187,2024-08-15 22:34:36.136642,Sports,533.5206959556276
29659,2624,2025-01-09 22:34:36.136642,Clothing,35.56619828628628
29660,3346,2025-07-15 22:34:36.136642,Home,28.250928338074278
29661,708,2026-06-17 22:34:36.136642,Beauty,59.13379558807868
29662,3396,2025-05-13 22:34:36.136642,Clothing,5.0
29663,603,2026-05-27 22:34:36.136642,Beauty,95.5841641118887
29664,2832,2025-02-18 22:34:36.136642,Clothing,15.031741411202267
29665,4494,2026-01-13 22:34:36.136642,Sports,80.07040178027603
29666,3662,2024-08-02 22:34:36.136642,Beauty,213.50011603586015
29667,4845,2025-11-10 22:34:36.136642,Clothing,36.947734571780934
29668,3384,2025-12-27 22:34:36.136642,Beauty,35.587834689157674
29669,4110,2025-10-21 22:34:36.136642,Clothing,72.07171412972619
29670,2157,2025-01-23 22:34:36.136642,Clothing,51.3153937352717
29671,3910,2026-03-12 22:34:36.136642,Beauty,241.4987810891177
29672,2091,2024-12-26 22:34:36.136642,Home,237.53239483530754
29673,2873,2025-07-13 22:34:36.136642,Clothing,62.47994526154289
29674,2406,2025-01-03 22:34:36.136642,Home,125.44327302728445
29675,4571,2024-07-20 22:34:36.136642,Clothing,31.726275261352026
29676,1099,2025-03-01 22:34:36.136642,Clothing,87.887091226516
29677,1951,2024-10-16 22:34:36.136642,Clothing,170.38606097553998
29678,3379,2025-01-09 22:34:36.136642,Home,151.9801500056135
29679,3825,2025-02-01 22:34:36.136642,Clothing,16.254367316180247
29680,2553,2024-12-19 22:34:36.136642,Home,122.51965007244767
29681,2883,2025-10-29 22:34:36.136642,Sports,23.539718218395542
29682,4993,2024-09-04 22:34:36.136642,Beauty,72.46268946151562
29683,2011,2025-11-01 22:34:36.136642,Home,411.0396784329669
29684,494,2026-04-05 22:34:36.136642,Electronics,8.849103492036692
29685,1852,2024-12-11 22:34:36.136642,Clothing,5.0
29686,4944,2025-09-05 22:34:36.136642,Beauty,77.61735985146584
29687,2159,2024-11-17 22:34:36.136642,Beauty,371.23564341990675
29688,4637,2024-12-28 22:34:36.136642,Sports,166.31267410237535
29689,2295,2026-04-05 22:34:36.136642,Beauty,27.656630026975954
29690,4842,2025-11-25 22:34:36.136642,Beauty,216.40996783889582
29691,3387,2025-03-30 22:34:36.136642,Electronics,86.54408962160049
29692,1419,2025-03-14 22:34:36.136642,Electronics,281.23547706733456
29693,3827,2025-02-14 22:34:36.136642,Electronics,156.70599599669126
29694,3923,2025-07-24 22:34:36.136642,Electronics,22.193751505727597
29695,2890,2024-11-10 22:34:36.136642,Home,63.39432771779312
29696,4790,2026-03-31 22:34:36.136642,Electronics,126.46071515296316
29697,241,2026-04-05 22:34:36.136642,Beauty,109.14613300392762
29698,4792,2025-01-23 22:34:36.136642,Electronics,56.546165223354095
29699,2903,2025-04-01 22:34:36.136642,Clothing,214.53327961608028
29700,2401,2025-08-11 22:34:36.136642,Beauty,15.942317596758532
29701,94,2024-08-25 22:34:36.136642,Home,105.43068323962376
29702,3399,2025-04-30 22:34:36.136642,Electronics,71.87450916521686
29703,1744,2026-01-23 22:34:36.136642,Beauty,23.64636357591278
29704,4011,2025-03-25 22:34:36.136642,Electronics,16.284984746334256
29705,4149,2024-09-23 22:34:36.136642,Clothing,122.02571912939047
29706,4466,2024-10-13 22:34:36.136642,Electronics,8.942990458669973
29707,3969,2025-01-06 22:34:36.136642,Clothing,28.62203765575237
29708,2658,2024-08-30 22:34:36.136642,Beauty,15.790846304686504
29709,1469,2026-01-18 22:34:36.136642,Clothing,5.798061335026281
29710,2678,2026-05-06 22:34:36.136642,Clothing,119.68360585281583
29711,3362,2025-06-12 22:34:36.136642,Sports,22.84742289577254
29712,2406,2024-11-09 22:34:36.136642,Beauty,25.881607939031532
29713,2109,2026-01-02 22:34:36.136642,Home,30.75350649470311
29714,1276,2025-10-03 22:34:36.136642,Clothing,12.127905588722255
29715,4856,2026-06-21 22:34:36.136642,Beauty,49.55535645477415
29716,4872,2025-06-09 22:34:36.136642,Clothing,35.68602202489655
29717,4662,2026-03-12 22:34:36.136642,Sports,7.76334250087092
29718,1070,2026-03-17 22:34:36.136642,Home,204.29613713902773
29719,1142,2026-05-30 22:34:36.136642,Home,310.2122183725169
29720,1567,2025-06-23 22:34:36.136642,Clothing,37.0953469329271
29721,2527,2025-09-11 22:34:36.136642,Beauty,174.18186592166938
29722,916,2025-07-02 22:34:36.136642,Electronics,114.15133044055688
29723,4374,2025-02-24 22:34:36.136642,Electronics,69.47481100117156
29724,4537,2026-01-18 22:34:36.136642,Beauty,19.391464037570895
29725,3857,2025-11-17 22:34:36.136642,Beauty,18.728569828755262
29726,2905,2026-01-21 22:34:36.136642,Beauty,106.31220362382425
29727,1816,2025-02-21 22:34:36.136642,Clothing,107.79420559643853
29728,2930,2024-09-12 22:34:36.136642,Beauty,16.094728530917465
29729,1802,2024-10-06 22:34:36.136642,Electronics,126.72098726323331
29730,2852,2024-10-06 22:34:36.136642,Home,57.84895017005564
29731,3818,2025-10-28 22:34:36.136642,Home,122.05169318712714
29732,3794,2026-02-09 22:34:36.136642,Beauty,80.91375109815702
29733,1661,2025-05-14 22:34:36.136642,Electronics,5.0
29734,1619,2024-08-25 22:34:36.136642,Beauty,43.93679901891087
29735,594,2026-05-30 22:34:36.136642,Beauty,5.0
29736,2071,2026-02-02 22:34:36.136642,Beauty,131.5505628521838
29737,648,2024-07-23 22:34:36.136642,Beauty,20.546218542798634
29738,1330,2025-10-13 22:34:36.136642,Sports,284.51531581857375
29739,1424,2026-04-02 22:34:36.136642,Clothing,512.3626006691728
29740,881,2026-01-20 22:34:36.136642,Electronics,213.52035197769834
29741,1235,2024-10-02 22:34:36.136642,Beauty,38.32967554062392
29742,1618,2026-05-18 22:34:36.136642,Clothing,9.31940837425565
29743,2144,2025-04-03 22:34:36.136642,Sports,129.87650335046183
29744,1457,2025-01-25 22:34:36.136642,Clothing,11.477847889653393
29745,2831,2024-07-31 22:34:36.136642,Sports,18.836693463485467
29746,1073,2024-07-26 22:34:36.136642,Beauty,8.29213898828799
29747,3733,2024-11-19 22:34:36.136642,Sports,43.963274430143
29748,1079,2026-06-10 22:34:36.136642,Home,23.350018044277757
29749,4947,2024-08-19 22:34:36.136642,Beauty,96.8016247794029
29750,4619,2024-08-24 22:34:36.136642,Sports,46.10495451697636
29751,4915,2024-12-26 22:34:36.136642,Beauty,49.95592354677563
29752,1969,2024-09-01 22:34:36.136642,Sports,75.42484787928785
29753,88,2024-10-26 22:34:36.136642,Clothing,38.3300255575839
29754,4452,2024-06-28 22:34:36.136642,Electronics,39.78034883755331
29755,1089,2025-12-22 22:34:36.136642,Home,42.65729085078165
29756,2239,2025-02-14 22:34:36.136642,Beauty,127.52930420112168
29757,654,2025-11-07 22:34:36.136642,Clothing,49.19182072436381
29758,3110,2026-06-22 22:34:36.136642,Sports,10.761299366943392
29759,1398,2025-09-03 22:34:36.136642,Home,114.5764293264293
29760,4761,2024-08-31 22:34:36.136642,Electronics,286.60923815469215
29761,2428,2024-07-26 22:34:36.136642,Beauty,7.079753445558981
29762,2085,2026-05-06 22:34:36.136642,Sports,227.14972215102796
29763,739,2026-01-05 22:34:36.136642,Home,43.897880066470904
29764,3000,2024-11-26 22:34:36.136642,Home,79.9582420887777
29765,3951,2025-03-11 22:34:36.136642,Electronics,16.607045367326105
29766,3207,2024-08-26 22:34:36.136642,Sports,33.336811726037595
29767,4107,2025-07-19 22:34:36.136642,Sports,28.5387092382766
29768,4430,2025-05-16 22:34:36.136642,Clothing,5.0
29769,2467,2026-04-19 22:34:36.136642,Sports,98.34766585027721
29770,881,2024-11-19 22:34:36.136642,Electronics,153.2322638815356
29771,2356,2024-10-09 22:34:36.136642,Clothing,5.0
29772,4677,2025-12-02 22:34:36.136642,Sports,5.66172144553875
29773,4266,2026-04-10 22:34:36.136642,Home,27.398181392805505
29774,3221,2025-10-28 22:34:36.136642,Electronics,18.624108372468385
29775,1537,2025-05-16 22:34:36.136642,Beauty,30.01777393665514
29776,3979,2024-10-14 22:34:36.136642,Beauty,42.95241915453069
29777,4618,2025-11-01 22:34:36.136642,Electronics,364.01158618588966
29778,440,2024-10-08 22:34:36.136642,Electronics,40.32999003783862
29779,2047,2024-08-21 22:34:36.136642,Beauty,27.719930996668936
29780,2195,2025-04-05 22:34:36.136642,Beauty,5.0
29781,886,2025-07-09 22:34:36.136642,Beauty,90.75284581266241
29782,298,2024-07-17 22:34:36.136642,Clothing,231.3369227019739
29783,2857,2025-02-20 22:34:36.136642,Electronics,81.10919510864001
29784,894,2026-01-31 22:34:36.136642,Clothing,179.72714487869712
29785,660,2026-04-22 22:34:36.136642,Sports,8.90653347362412
29786,124,2025-05-10 22:34:36.136642,Clothing,10.250908801284028
29787,3483,2025-11-30 22:34:36.136642,Home,99.01334905943696
29788,3852,2025-04-24 22:34:36.136642,Electronics,10.132115160868622
29789,248,2024-09-18 22:34:36.136642,Sports,66.71780587962256
29790,1486,2024-07-17 22:34:36.136642,Beauty,19.605649306080622
29791,1406,2024-10-11 22:34:36.136642,Home,13.680947664633228
29792,1130,2025-12-10 22:34:36.136642,Sports,74.72971496415258
29793,2930,2026-02-03 22:34:36.136642,Sports,14.54975491389455
29794,4774,2025-04-14 22:34:36.136642,Home,28.10367012230634
29795,1474,2025-12-28 22:34:36.136642,Electronics,23.8137309076414
29796,2528,2025-03-03 22:34:36.136642,Sports,362.8480020649102
29797,469,2025-09-11 22:34:36.136642,Clothing,5.0
29798,2827,2025-11-22 22:34:36.136642,Clothing,7.91447096505731
29799,1919,2024-12-05 22:34:36.136642,Clothing,198.6895031756173
29800,339,2025-08-10 22:34:36.136642,Electronics,73.03598158507153
29801,3698,2025-07-20 22:34:36.136642,Beauty,22.114074759925835
29802,3834,2025-02-09 22:34:36.136642,Sports,29.451717754833634
29803,4451,2025-04-07 22:34:36.136642,Clothing,198.68088847953553
29804,2053,2025-02-23 22:34:36.136642,Electronics,257.2268986388229
29805,246,2026-03-11 22:34:36.136642,Beauty,28.753113651325712
29806,987,2026-01-20 22:34:36.136642,Sports,23.977899419352596
29807,647,2025-06-24 22:34:36.136642,Beauty,45.51886773766532
29808,444,2026-01-31 22:34:36.136642,Clothing,217.51438582288708
29809,287,2024-12-02 22:34:36.136642,Beauty,5.0
