customer_id,age,gender,location,annual_income,churned
2476,42,Male,Seattle,71291.64339256025,0
2477,32,Female,Los Angeles,55087.58982452595,0
2478,49,Male,Seattle,54028.83253456,0
2479,21,Female,Seattle,36002.62200117459,1
2480,41,Female,Austin,108056.97826639605,0
2481,28,Female,Seattle,101406.98038790449,0
2482,52,Male,Houston,68327.02225829882,0
2483,54,Female,New York,124483.63497614159,0
2484,27,Male,Austin,69672.48988170364,0
2485,29,Male,Austin,97410.82821012108,0
2486,43,Other,New York,84154.03390504501,0
2487,31,Male,Austin,55637.5512907692,0
2488,34,Male,New York,74558.97544367277,0
2489,35,Female,Houston,79318.10068139741,0
2490,18,Male,Chicago,37393.315640523506,0
2491,34,Female,Austin,77199.38854785547,0
2492,28,Male,Miami,98523.61330883217,0
2493,30,Male,Miami,52711.747094828155,0
2494,49,Male,Houston,64739.46084727699,0
2495,22,Male,New York,42259.91048059093,0
2496,43,Male,Miami,57930.05393589534,0
2497,32,Female,Houston,59869.914978320805,0
2498,32,Female,Seattle,109454.06211733993,0
2499,42,Female,Los Angeles,62070.2532712798,0
2500,38,Male,Miami,56741.96869982518,0
2501,40,Female,Los Angeles,67651.08599762314,0
2502,44,Female,New York,30000.0,0
2503,31,Female,Miami,30000.0,0
2504,28,Male,Houston,35447.11905142219,0
2505,24,Female,Chicago,78102.5737898288,0
2506,26,Female,Miami,69933.0773547498,1
2507,64,Male,Miami,91727.6280348646,0
2508,47,Female,Miami,31990.724191140493,1
2509,21,Male,Miami,64898.420098018476,0
2510,21,Female,Houston,30204.448694231643,0
2511,39,Female,Houston,76683.01273445346,0
2512,40,Female,Chicago,35552.53833667042,1
2513,40,Male,Houston,63915.79257606148,0
2514,32,Male,Houston,75159.92224192596,0
2515,33,Female,New York,60220.020414968014,0
2516,38,Male,Austin,30000.0,1
2517,35,Male,New York,111558.31862136669,0
2518,18,Female,Austin,57565.60317392833,0
2519,32,Female,Los Angeles,30000.0,1
2520,26,Male,Chicago,89029.90001989684,0
2521,36,Male,Austin,89964.24335678821,0
2522,64,Male,New York,62445.47748248546,1
2523,38,Female,Chicago,108406.20563899362,0
2524,31,Female,Chicago,51482.601561534175,0
2525,44,Female,Miami,74391.21470737438,0
2526,39,Female,Seattle,82770.04098558561,0
2527,39,Female,Seattle,107849.95546141274,0
2528,41,Female,Seattle,30000.0,0
2529,55,Male,Chicago,127295.1394431188,0
2530,23,Female,Miami,99346.81749564697,0
2531,39,Male,Los Angeles,81236.39986360077,1
2532,25,Female,Los Angeles,50008.693687383326,0
2533,40,Female,Seattle,47908.28128290898,0
2534,25,Male,Los Angeles,77195.78321126569,0
2535,30,Female,Miami,82344.99993620727,0
2536,32,Male,Seattle,79121.69999973205,0
2537,44,Female,Austin,73993.81864890338,0
2538,44,Male,Austin,80799.0690945592,0
2539,22,Female,Miami,30000.0,1
2540,35,Male,Los Angeles,63347.389652362224,0
2541,27,Male,Seattle,35419.205083622175,0
2542,22,Male,Austin,68986.53408005383,0
2543,32,Male,Miami,102661.6424067615,0
2544,31,Male,Houston,47282.82773312217,0
2545,59,Female,Austin,52267.76075068157,0
2546,39,Male,Houston,48762.079218946725,0
2547,21,Male,Miami,52102.32236189471,0
2548,29,Male,Miami,83851.31752105331,0
2549,45,Female,New York,89679.92951261843,0
2550,55,Female,Austin,106730.01700317301,1
2551,19,Female,New York,44871.764960886736,0
2552,18,Female,Chicago,87098.48801652236,0
2553,53,Male,Austin,91259.22982112775,0
2554,38,Male,Seattle,111332.40871987944,0
2555,26,Male,Chicago,46737.80163655484,0
2556,40,Female,Chicago,30000.0,1
2557,18,Other,Los Angeles,63065.35584446766,0
2558,35,Female,Houston,140217.18626096044,0
2559,38,Male,Los Angeles,42618.430408678956,0
2560,44,Male,Seattle,82173.123680297,0
2561,24,Male,Miami,30000.0,0
2562,35,Female,New York,115370.9979479863,0
2563,25,Male,Seattle,30000.0,0
2564,37,Female,Miami,30000.0,0
2565,26,Male,Seattle,72471.72722829587,0
2566,30,Female,Miami,72959.2386532924,0
2567,25,Female,Austin,105482.23625331814,0
2568,41,Female,New York,91236.53309976429,0
2569,43,Female,Miami,30000.0,1
2570,32,Female,Chicago,66203.26153012684,0
2571,35,Female,Seattle,52572.76852054885,0
2572,20,Female,New York,36623.692001461764,0
2573,32,Female,Miami,80841.8145145574,0
2574,34,Other,Chicago,96074.52406178776,0
2575,61,Female,Chicago,49867.60468359263,0
2576,23,Female,Austin,61678.74337495515,0
2577,49,Female,Houston,63345.34419224088,0
2578,44,Male,Chicago,53472.87177115609,0
2579,37,Male,Los Angeles,59315.3991085734,0
2580,52,Female,New York,53456.85400344718,1
2581,38,Female,New York,73115.85504986042,0
2582,38,Female,New York,55338.93204624251,0
2583,34,Male,Miami,80677.3115190559,0
2584,47,Female,Seattle,55247.289846681495,0
2585,45,Female,Miami,86168.51446744219,0
2586,28,Male,Los Angeles,54707.88548731788,0
2587,21,Female,Seattle,85143.40704735502,0
2588,32,Female,Austin,48785.21834202648,0
2589,26,Male,Chicago,92134.06356528203,0
2590,34,Female,Miami,30000.0,0
2591,47,Female,Seattle,69853.84237375378,0
2592,30,Male,Chicago,55821.22524670953,0
2593,34,Male,Seattle,68845.4669764355,1
2594,35,Other,Chicago,40350.28033520729,0
2595,43,Male,Seattle,65135.0765899857,0
2596,18,Male,Miami,42266.15867072383,0
2597,28,Male,Miami,64045.73983461234,0
2598,37,Female,Los Angeles,61721.201555656015,0
2599,47,Female,Austin,78248.0701696068,0
2600,30,Female,Austin,71645.23283541364,0
2601,18,Male,Houston,116957.55984012382,0
2602,41,Female,New York,57251.63111462499,0
2603,28,Male,Miami,66684.28393072402,0
2604,23,Male,Miami,149607.66421523626,0
2605,28,Male,Chicago,64411.20175508307,0
2606,33,Male,Houston,93830.5342229319,0
2607,28,Female,Austin,84413.74653631658,0
2608,18,Female,Miami,128369.48800728071,0
2609,43,Male,Seattle,34233.85705905914,0
2610,47,Female,Austin,31385.482080361908,0
2611,41,Female,Houston,42053.00946518539,0
2612,23,Female,New York,74319.47772551262,0
2613,32,Male,Seattle,44914.94216665007,0
2614,34,Female,Chicago,30000.0,0
2615,40,Male,Los Angeles,46891.0591228924,0
2616,41,Female,Seattle,79214.58351195231,0
2617,27,Male,Austin,47410.11152450877,0
2618,35,Female,New York,98560.30337661684,0
2619,39,Male,Seattle,41865.381531537234,0
2620,49,Male,Houston,70353.59865062751,0
2621,42,Female,Houston,60226.87256489647,0
2622,42,Female,New York,74712.0039623125,1
2623,35,Female,Austin,77221.3537233659,0
2624,49,Female,Houston,109629.90863475786,0
2625,39,Male,Seattle,87246.14909547952,0
2626,26,Female,Los Angeles,59480.84251468199,0
2627,49,Male,Seattle,85321.56850620854,0
2628,41,Male,Los Angeles,88756.20758464758,0
2629,30,Female,Houston,121124.14696853518,0
2630,30,Female,Seattle,66071.66884445297,0
2631,37,Female,Houston,67927.12367508221,0
2632,39,Female,Austin,102807.4824070552,0
2633,36,Female,Los Angeles,30000.0,1
2634,38,Male,Austin,64884.05045818118,0
2635,51,Male,Houston,87358.32934210141,0
2636,45,Female,Miami,96180.32062389393,0
2637,36,Male,Chicago,30000.0,0
2638,44,Male,Seattle,36543.31071403518,0
2639,24,Male,Miami,30000.0,0
2640,38,Female,Austin,91823.47526313808,0
2641,53,Male,Houston,75111.41720127745,0
2642,32,Female,Houston,105475.34555393935,0
2643,26,Female,Chicago,70729.18599110472,0
2644,28,Male,Houston,126024.60131610453,0
2645,24,Female,Chicago,46424.24136017388,0
2646,27,Female,Seattle,60821.521597208055,0
2647,31,Female,Los Angeles,80320.76114241156,0
2648,20,Female,Chicago,52181.1552573029,0
2649,35,Male,Chicago,80429.15074557095,0
2650,44,Female,Miami,67233.68292618629,0
2651,25,Male,Houston,65776.94321095794,0
2652,50,Female,Seattle,66867.92705222966,0
2653,40,Female,Los Angeles,87635.00074934989,0
2654,45,Female,New York,61427.740459700755,0
2655,28,Male,Austin,42001.32845433942,0
2656,43,Male,Chicago,71679.22490585942,0
2657,24,Male,New York,54152.10383608482,0
2658,43,Male,Houston,45019.70588517949,0
2659,36,Male,Austin,30000.0,0
2660,40,Female,Chicago,93278.3056771926,0
2661,23,Male,New York,86562.47205744276,0
2662,26,Other,Miami,105185.3229491231,0
2663,40,Male,New York,70069.37624580058,0
2664,25,Female,Austin,96963.79365799228,0
2665,39,Female,Miami,46408.30462552063,0
2666,21,Female,Austin,30000.0,0
2667,43,Female,Los Angeles,51208.60274724018,0
2668,22,Male,Houston,64851.408457243364,0
2669,40,Female,Seattle,79011.39193577011,0
2670,41,Male,New York,102021.34007757298,0
2671,28,Male,Chicago,78052.00948452453,0
2672,40,Female,Austin,126434.9189520522,0
2673,37,Female,Austin,72995.50059077996,0
2674,29,Female,Houston,72518.38625259978,0
2675,24,Male,New York,78455.06597178102,0
2676,18,Male,Chicago,79473.81212797716,0
2677,38,Male,Chicago,79114.71261166724,0
2678,19,Male,Austin,39193.70012312742,0
2679,35,Male,Seattle,91304.81871240043,0
2680,32,Male,Austin,132642.13294256205,0
2681,41,Male,Seattle,47925.40046230973,0
2682,31,Female,Austin,68969.03710907034,0
2683,31,Male,Austin,35680.22896551789,0
2684,42,Female,Chicago,88798.03273509096,0
2685,38,Male,Seattle,88774.01401872194,0
2686,38,Female,Chicago,32399.165869731078,0
2687,39,Female,New York,37188.69642986853,0
2688,19,Male,Austin,30000.0,0
2689,42,Female,Los Angeles,109259.4893645827,0
2690,41,Male,Seattle,49032.08542960037,0
2691,24,Female,Miami,66644.71996426972,0
2692,32,Male,Miami,60833.64868256026,0
2693,34,Other,Miami,94711.20054614687,0
2694,33,Male,Los Angeles,86505.56095996122,0
2695,38,Male,Chicago,85170.52311751699,0
2696,49,Female,Chicago,49698.595203066594,0
2697,45,Male,Houston,87030.78189835911,0
2698,21,Female,Miami,93210.934773689,0
2699,41,Male,Miami,86292.42586951733,0
2700,48,Female,Chicago,37773.44670929901,0
2701,38,Male,Miami,41756.408356717846,0
2702,45,Female,Chicago,113428.09642122584,0
2703,55,Female,Austin,118598.64742501269,0
2704,45,Male,Austin,68250.5707413594,0
2705,37,Male,Chicago,68218.21919128713,0
2706,45,Male,Seattle,73935.37016332214,0
2707,36,Other,Chicago,84475.10084950371,0
2708,35,Male,New York,33937.42239191203,0
2709,31,Male,New York,75760.47085909169,0
2710,50,Male,New York,44231.212632325434,0
2711,26,Male,New York,69493.96313278777,0
2712,50,Female,Los Angeles,47904.24317927839,0
2713,39,Female,Houston,53792.90726742361,0
2714,21,Female,Houston,74539.68526769563,0
2715,38,Female,Chicago,54567.40824952958,0
2716,18,Female,Austin,42528.7609749829,0
2717,41,Male,Miami,106337.73254887565,0
2718,43,Male,New York,42886.43057521487,0
2719,29,Female,Houston,30000.0,0
2720,36,Female,Houston,84219.11990624397,0
2721,54,Female,New York,62758.002250741,0
2722,29,Male,Austin,69266.55986784102,0
2723,24,Male,Los Angeles,73954.57506992323,0
2724,49,Male,Los Angeles,101766.37194231014,0
2725,54,Female,Houston,116594.95499754889,0
2726,35,Female,Los Angeles,76336.11622721223,0
2727,45,Female,Seattle,40606.823457438695,0
2728,48,Male,New York,73649.0877104423,0
2729,27,Female,Austin,84729.55375925651,0
2730,30,Male,Houston,95090.89108672216,0
2731,47,Male,New York,73432.34688373304,0
2732,51,Female,Los Angeles,55986.47299680566,0
2733,40,Male,New York,47330.3061510761,0
2734,26,Male,Los Angeles,67086.14786159823,0
2735,54,Female,Austin,32474.888802535723,0
2736,29,Female,Los Angeles,79859.52151447399,0
2737,31,Male,New York,74432.90363683538,0
2738,38,Female,Austin,74308.65567761727,0
2739,50,Male,Los Angeles,87940.6704454413,0
2740,43,Female,Seattle,106274.27396849776,1
2741,39,Female,Chicago,68239.21932386573,0
2742,39,Female,New York,71923.33189449192,0
2743,35,Female,Chicago,60758.366300603935,0
2744,40,Male,New York,83787.78099625552,0
2745,18,Male,Los Angeles,69809.59164802785,0
2746,32,Male,Los Angeles,98876.49169297097,0
2747,37,Male,Austin,98351.17318829612,0
2748,23,Female,Houston,77901.87516854615,0
2749,38,Male,Seattle,68009.71401600895,1
2750,32,Male,Houston,63168.81381318386,0
2751,52,Male,Chicago,82009.16310301941,0
2752,50,Other,Los Angeles,82075.66647643805,0
2753,30,Male,Houston,63159.18150391466,0
2754,33,Female,Los Angeles,77211.08064319991,0
2755,34,Male,New York,50644.45144612775,0
2756,30,Male,Houston,81273.22798863656,0
2757,36,Female,Chicago,52745.24865270455,0
2758,27,Female,Austin,89300.8911855855,0
2759,23,Female,Houston,62082.14172151353,0
2760,41,Female,Los Angeles,111846.10649420093,0
2761,41,Male,Miami,70977.44989001006,0
2762,26,Male,Miami,75949.1222974972,0
2763,43,Female,Austin,35033.45237192825,0
2764,28,Male,Austin,105163.57867941688,0
2765,37,Female,Seattle,69051.63260930938,0
2766,43,Female,Austin,113487.61491345159,0
2767,34,Male,Los Angeles,71206.09220210559,0
2768,39,Female,New York,64646.827043279685,0
2769,29,Male,Houston,57213.158593141336,0
2770,33,Male,Austin,86054.56987748825,0
2771,32,Male,Miami,83018.91933453653,0
2772,27,Female,New York,36649.13427953725,0
2773,33,Male,Los Angeles,55777.73975941813,0
2774,19,Female,New York,88062.1060891517,0
2775,30,Female,Los Angeles,53888.10574461543,0
2776,32,Female,Seattle,49574.07672543005,0
2777,32,Female,Houston,74906.09625588488,0
2778,32,Male,New York,72178.62506791487,0
2779,34,Male,Houston,58400.31788172072,0
2780,39,Male,New York,114184.65831648711,0
2781,43,Female,Los Angeles,66274.73459203498,0
2782,28,Other,Los Angeles,38375.14609347399,0
2783,22,Female,New York,30000.0,0
2784,24,Female,Seattle,95561.90318965158,0
2785,30,Female,Los Angeles,42565.18131727534,1
2786,31,Male,Chicago,70761.03898570368,0
2787,27,Female,Chicago,48150.561693296884,0
2788,22,Female,Houston,67447.21082208252,0
2789,30,Male,Austin,78699.67269496554,0
2790,36,Other,Chicago,35861.453613230435,0
2791,40,Male,Chicago,58607.45977565528,0
2792,29,Female,Seattle,53160.242814018726,0
2793,30,Female,Seattle,45865.76334275337,0
2794,25,Female,Austin,60608.34702010817,0
2795,34,Male,Miami,54404.9926983898,0
2796,26,Female,Austin,91824.69964770753,0
2797,40,Female,Miami,52105.57265464615,0
2798,18,Male,Seattle,81270.58196166695,0
2799,31,Female,Miami,80395.67457787026,0
2800,38,Female,Seattle,32472.325209249684,1
2801,36,Female,Miami,57357.51211377887,1
2802,61,Male,Los Angeles,67248.44620638501,1
2803,38,Female,Seattle,76635.29630306501,0
2804,24,Female,Austin,64090.766919932634,0
2805,34,Male,Houston,96047.85813551972,0
2806,18,Male,Houston,72618.64945619126,0
2807,34,Other,Seattle,81137.86342660457,1
2808,26,Female,Chicago,55195.663664118605,0
2809,44,Female,Houston,81501.99377543811,0
2810,29,Male,Austin,118409.7401475916,0
2811,33,Male,Chicago,83164.63407223509,0
2812,28,Male,Houston,97575.38686673933,0
2813,52,Male,New York,62711.26294983881,1
2814,31,Female,New York,93106.15010078493,0
2815,53,Female,Seattle,95289.21559599796,0
2816,43,Female,Austin,76136.21552136456,0
2817,39,Male,Austin,68131.22657280441,0
2818,38,Female,Houston,32622.818700826654,0
2819,38,Male,Los Angeles,69190.3881558808,0
2820,18,Male,Chicago,84130.58682309213,0
2821,32,Female,Houston,50868.92593409844,0
2822,43,Female,Seattle,38247.92665072848,1
2823,34,Female,Chicago,72548.79197247996,0
2824,20,Male,Miami,75766.64799833887,0
2825,34,Female,Seattle,36315.71896900813,0
2826,52,Female,Houston,71019.29228815938,0
2827,47,Female,Los Angeles,77248.18896521933,0
2828,34,Male,Miami,103032.59248004468,0
2829,44,Other,Seattle,58087.021619035164,0
2830,31,Female,Houston,122160.54287657252,0
2831,18,Female,New York,71347.1305208407,0
2832,25,Male,Austin,39951.43669404324,0
2833,50,Male,Houston,61745.360969211826,0
2834,32,Male,New York,42178.84074865329,0
2835,32,Male,New York,65819.05269286472,1
2836,32,Female,Seattle,81711.66042527919,0
2837,54,Male,Houston,76704.71409910191,0
2838,51,Male,Austin,41746.86889866895,0
2839,57,Male,Houston,38637.67368656882,0
2840,33,Male,New York,80484.726038225,0
2841,37,Male,Chicago,86102.474499232,1
2842,19,Female,Miami,57776.737614912374,0
2843,49,Female,Los Angeles,30000.0,0
2844,23,Male,Houston,41040.02432746901,0
2845,37,Male,Miami,94657.50921654198,0
2846,24,Male,Miami,51536.742810365315,0
2847,29,Male,Chicago,61319.199377443474,1
2848,26,Female,Miami,83833.4913344409,0
2849,28,Female,Houston,62343.249779824444,0
2850,29,Female,Seattle,104935.5715205782,0
2851,29,Female,Seattle,60664.086889978935,0
2852,43,Male,Miami,48483.66304633272,0
2853,23,Female,Houston,99556.80507543932,0
2854,37,Female,Houston,71195.15233458643,0
2855,47,Female,New York,43040.05378657476,0
2856,29,Male,Chicago,81795.60931713409,0
2857,27,Female,Austin,62641.820912887306,0
2858,32,Female,Los Angeles,41353.401072542605,0
2859,46,Female,Austin,72377.89432448357,0
2860,36,Male,New York,66047.58744093722,0
2861,29,Female,Los Angeles,30000.0,0
2862,39,Female,Austin,43516.9001214819,0
2863,23,Female,Houston,116633.64166153118,0
2864,41,Female,Seattle,72032.73930892628,0
2865,39,Female,New York,103666.76190989336,0
2866,31,Male,Austin,77720.45500418896,0
2867,26,Female,Miami,100928.39960585097,0
2868,26,Male,Miami,83893.71585275541,0
2869,40,Female,Los Angeles,46341.77566031718,0
2870,47,Male,Houston,85170.62781103345,0
2871,28,Female,Seattle,46180.57109988833,0
2872,39,Female,Los Angeles,93234.22588748255,0
2873,18,Female,Austin,75443.10129398177,0
2874,29,Female,Austin,70469.31309597216,0
2875,34,Female,Seattle,59036.72423450631,0
2876,25,Female,Austin,89961.08255920719,0
2877,25,Male,Chicago,66058.68302291342,0
2878,28,Male,Seattle,30000.0,0
2879,37,Male,Miami,30000.0,0
2880,33,Male,Austin,38268.19203473787,0
2881,18,Female,Austin,89604.50525947918,0
2882,18,Female,New York,91506.26466295008,0
2883,28,Female,New York,78124.94313316367,0
2884,39,Male,New York,77860.21987967765,0
2885,18,Male,Seattle,106153.36592975183,0
2886,30,Female,Miami,78571.20980199991,0
2887,29,Female,Seattle,85952.73913755766,0
2888,48,Male,Houston,69731.31658287418,0
2889,31,Female,Miami,58473.62465013099,0
2890,38,Female,Miami,62994.126743737455,0
2891,36,Male,Seattle,121269.2204822129,0
2892,18,Female,Seattle,42832.03593613139,0
2893,42,Male,New York,77857.78988533224,0
2894,37,Female,Miami,32115.27855515074,0
2895,40,Male,New York,54737.086242626836,0
2896,74,Male,Houston,89345.65214914753,1
2897,18,Female,Chicago,30000.0,0
2898,52,Male,New York,92618.48219935791,0
2899,32,Female,Seattle,121188.59023598165,0
2900,37,Male,Austin,79129.01292046279,0
2901,34,Male,Los Angeles,101547.85236357551,0
2902,30,Male,Chicago,76200.95197144675,0
2903,29,Female,Houston,87777.22135519644,0
2904,38,Female,Austin,81344.15649959976,0
2905,19,Male,Seattle,57248.60480841034,0
2906,42,Female,Chicago,55007.93456018003,0
2907,30,Female,Seattle,99536.42643711202,0
2908,23,Female,New York,68944.6535494005,0
2909,30,Female,Austin,66455.6966376466,0
2910,47,Female,Seattle,65937.82456071029,0
2911,29,Female,Austin,77660.16924598743,0
2912,38,Male,Houston,40361.98717853021,0
2913,27,Male,Los Angeles,65446.4102108592,0
2914,42,Male,New York,77763.98209661742,0
2915,41,Male,New York,38022.85885496806,1
2916,53,Female,Austin,75230.79319764358,0
2917,33,Male,Houston,47559.33645556847,0
2918,41,Male,Houston,77810.93655790538,0
2919,35,Female,Chicago,123962.79917283426,0
2920,47,Male,Los Angeles,66978.41327815175,0
2921,27,Male,Seattle,43034.16156103686,0
2922,42,Male,Chicago,75927.0930007028,0
2923,33,Female,Seattle,81855.2528120576,0
2924,34,Male,Seattle,46576.925412825956,0
2925,35,Male,Seattle,30000.0,0
2926,37,Female,Chicago,46653.51581178169,0
2927,33,Female,New York,68791.20791306654,0
2928,37,Female,Houston,58617.16140926982,0
2929,50,Female,New York,96937.3487588955,0
2930,44,Male,Los Angeles,82927.82684213704,0
2931,43,Male,Chicago,72549.6422240689,0
2932,30,Male,Los Angeles,30000.0,0
2933,26,Male,Houston,85760.06014639663,0
2934,44,Male,Houston,119479.43169272672,0
2935,43,Male,Miami,91557.65961036319,0
2936,49,Female,Los Angeles,53557.63344845487,0
2937,28,Female,New York,66591.1910083507,0
2938,32,Male,Austin,81477.00146255924,0
2939,18,Female,Los Angeles,104666.53006609858,0
2940,31,Male,Chicago,52356.22162887045,0
2941,44,Male,Houston,58362.146377496414,0
2942,30,Female,Houston,68920.83615126878,1
2943,41,Male,Los Angeles,66732.93221019527,0
2944,33,Male,Los Angeles,89808.98926602908,0
2945,38,Male,Seattle,76557.44216675911,0
2946,23,Female,Los Angeles,35070.581069936736,0
2947,35,Female,Seattle,53580.44912977808,0
2948,18,Male,Chicago,54300.06817639744,1
2949,33,Female,Chicago,30000.0,0
2950,18,Female,New York,93240.9168179589,0
2951,47,Female,Los Angeles,73310.62606681841,0
2952,42,Female,New York,56483.01643055057,1
2953,39,Male,Austin,92565.25394837972,0
2954,50,Male,Miami,77533.23507933752,0
2955,25,Female,Chicago,37846.97095096069,1
2956,52,Female,Houston,85239.81140516057,1
2957,44,Female,Seattle,104324.07534807944,0
2958,32,Female,Miami,66502.5811245637,0
2959,46,Female,Houston,68323.77017914005,0
2960,23,Female,Miami,72694.0043528163,0
2961,26,Female,New York,39552.64308459345,0
2962,28,Female,New York,73535.49371429234,0
2963,29,Female,Seattle,47712.56601379247,0
2964,24,Male,Chicago,69836.85943947906,0
2965,47,Male,Austin,74147.28826852645,0
2966,32,Female,Seattle,83269.74243127547,0
2967,38,Female,Austin,84188.93526028506,0
2968,29,Female,Houston,46807.70342919855,0
2969,18,Female,Miami,74690.3342854207,0
2970,37,Male,Seattle,93902.27657958056,0
2971,18,Male,Austin,41165.41502237554,0
2972,34,Female,Los Angeles,113627.58178354813,0
2973,21,Male,Los Angeles,45689.49185172541,0
2974,54,Male,Chicago,110686.07382912382,0
2975,44,Male,Austin,46129.04757991188,0
2976,36,Male,Seattle,68594.49002864596,1
2977,47,Female,Houston,65177.37684942878,0
2978,26,Male,Los Angeles,35829.8901221879,0
2979,40,Female,Chicago,87454.84249699891,0
2980,36,Male,Seattle,88738.35955660978,0
2981,37,Female,Chicago,85493.53468766354,0
2982,47,Male,Houston,63788.03440337576,0
2983,42,Female,Los Angeles,52456.09231411952,0
2984,37,Female,Los Angeles,97478.91207140632,1
2985,18,Male,Los Angeles,75336.09997167376,0
2986,25,Female,Austin,51092.833763116796,0
2987,33,Female,New York,75363.42557091275,0
2988,35,Male,Austin,30000.0,0
2989,23,Male,Los Angeles,72694.66681968914,0
2990,59,Female,Miami,86394.35438222194,0
2991,50,Female,New York,65514.79015837853,0
2992,41,Male,Seattle,87772.6702444971,0
2993,35,Male,Austin,90330.51180419477,0
2994,32,Female,New York,76882.88891866933,0
2995,25,Female,New York,114201.7500365098,0
2996,35,Female,Austin,103848.89412794705,0
2997,37,Male,Austin,85683.31610535538,1
2998,22,Female,New York,78878.19311509041,0
2999,38,Male,Chicago,63590.73491101223,0
3000,33,Male,Miami,53820.931956461005,0
3001,18,Female,Houston,89937.14423942432,0
3002,26,Other,Los Angeles,65021.17097459841,0
3003,30,Male,Austin,44647.72654555741,0
3004,53,Male,New York,49946.02725713626,0
3005,40,Female,Houston,53245.252235349864,0
3006,21,Female,Austin,113838.8081806525,0
3007,39,Female,Chicago,91195.69635169345,0
3008,19,Female,Houston,70856.89581643729,0
3009,45,Male,New York,80348.754570181,0
3010,30,Other,Seattle,83250.74814658516,0
3011,34,Female,Miami,48285.21489120196,0
3012,48,Female,Houston,40810.82207139231,0
3013,22,Female,Austin,96288.56277965687,0
3014,21,Female,New York,36256.92724891402,0
3015,29,Male,Austin,69564.18764542334,0
3016,45,Male,New York,51956.78777828961,0
3017,19,Female,Los Angeles,75524.75619372627,0
3018,18,Male,Seattle,63673.69796670353,0
3019,30,Male,Los Angeles,83349.5601508039,0
3020,40,Female,Seattle,30000.0,0
3021,47,Female,Miami,98016.75558975806,0
3022,30,Male,Los Angeles,88384.59491420859,0
3023,30,Female,Miami,95288.63402136439,0
3024,46,Female,Austin,92409.68520385833,0
3025,18,Female,Chicago,77844.95241842148,0
3026,31,Female,Chicago,53966.27049005727,0
3027,36,Male,Seattle,80960.78814918417,0
3028,39,Male,Seattle,77238.42091609622,0
3029,29,Male,Los Angeles,91914.05286996107,0
3030,35,Female,Chicago,85541.24654670176,0
3031,18,Female,Houston,72355.76618260461,0
3032,28,Female,Houston,80828.20568555847,0
3033,39,Female,Austin,83043.25542991507,0
3034,25,Female,Houston,97208.25206797261,0
3035,35,Female,Austin,113397.02248725446,0
3036,39,Male,Chicago,84927.05289837372,0
3037,31,Male,Houston,83159.32837799675,0
3038,36,Female,Miami,64425.09071241396,0
3039,25,Male,New York,61417.04588446452,0
3040,32,Male,Seattle,51854.43925996733,0
3041,41,Female,Los Angeles,30000.0,1
3042,36,Male,Austin,49019.68721189027,0
3043,29,Female,Miami,65681.76423805491,0
3044,37,Male,Houston,62343.486065349796,0
3045,42,Male,New York,81415.10446382084,0
3046,18,Male,Los Angeles,49899.461373471975,0
3047,46,Female,Miami,50999.90556963364,0
3048,31,Male,Los Angeles,30000.0,1
3049,39,Female,Austin,81785.73738892104,0
3050,46,Female,Austin,47804.113779287014,0
3051,21,Female,Seattle,52099.83476632839,0
3052,27,Male,Chicago,84118.68387892231,0
3053,32,Male,Austin,47931.74708696748,0
3054,27,Female,Houston,79508.43978616914,0
3055,52,Female,Miami,39834.37307756982,0
3056,26,Other,Miami,69471.89374652228,0
3057,29,Male,New York,54758.70435732056,0
3058,37,Female,New York,63342.63216065143,0
3059,22,Male,New York,107792.00009357574,0
3060,31,Male,Los Angeles,30000.0,0
3061,38,Male,Houston,105560.26773191727,0
3062,31,Male,Los Angeles,47030.612744717415,1
3063,34,Female,Houston,91727.04433164952,0
3064,29,Male,Miami,96682.92387936907,0
3065,19,Female,Austin,80761.55538879754,0
3066,38,Male,Austin,39538.90970279978,0
3067,52,Female,Los Angeles,76810.74209108973,0
3068,35,Male,Los Angeles,133989.05625808184,0
3069,37,Male,Los Angeles,70280.89253100324,0
3070,41,Male,Chicago,67479.58095757643,0
3071,22,Male,Seattle,65073.58673198496,0
3072,52,Female,Houston,82889.08417683073,0
3073,37,Male,Austin,67820.4790416867,0
3074,51,Female,Houston,77114.76274233004,0
3075,27,Male,Los Angeles,62691.91611724588,0
3076,53,Female,Chicago,44093.87821737866,0
3077,42,Female,Los Angeles,128051.72751710698,0
3078,40,Male,Houston,67583.71746018322,0
3079,37,Male,Seattle,149959.9548322971,0
3080,32,Male,Austin,80622.88115117296,0
3081,47,Female,Seattle,84999.55506438897,0
3082,36,Male,Miami,62267.88576195613,0
3083,18,Female,Chicago,55176.06696562181,1
3084,23,Female,Seattle,62833.24702340651,0
3085,33,Female,Chicago,49192.18339913745,0
3086,38,Female,Los Angeles,46882.97954122757,0
3087,34,Female,Miami,114615.02638534672,0
3088,47,Male,Houston,89993.815141697,0
3089,18,Female,Seattle,107454.62810885164,0
3090,36,Female,Seattle,98122.49224096295,0
3091,18,Male,New York,54965.71088745061,0
3092,42,Female,Austin,31507.854162388925,1
3093,34,Male,Houston,58496.42073257907,1
3094,39,Female,Seattle,72295.79547529033,0
3095,26,Female,Seattle,98608.57796148292,0
3096,47,Male,Houston,68634.88380803814,0
3097,45,Female,Miami,144159.14487940044,0
3098,40,Male,Chicago,59182.600235753656,0
3099,33,Male,Houston,84776.44006120479,0
